;accessionNumber;filingDate;reportDate;acceptanceDateTime;act;form;fileNumber;filmNumber;items;size;isXBRL;isInlineXBRL;primaryDocument;primaryDocDescription
131;0001062993-22-002044;2022-02-01;2022-01-31;2022-02-01T18:05:23.000Z;;4;;;;6025;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
132;0001564590-22-002324;2022-01-25;2021-12-31;2022-01-25T16:09:04.000Z;34;10-Q;001-37845;22554019;;21933276;1;1;msft-10q_20211231.htm;10-Q
133;0001193125-22-017041;2022-01-25;2022-01-25;2022-01-25T16:03:05.000Z;34;8-K;001-37845;22553943;2.02,9.01;538798;1;1;d299919d8k.htm;8-K
134;0001062993-22-001231;2022-01-19;2022-01-18;2022-01-19T18:03:11.000Z;;4;;;;4280;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
135;0001193125-22-010667;2022-01-18;2022-01-18;2022-01-18T08:49:05.000Z;34;8-K;001-37845;22533739;7.01,9.01;7857645;1;1;d301984d8k.htm;8-K
136;0001062993-21-013037;2021-12-16;2021-12-15;2021-12-16T18:00:36.000Z;;4;;;;4646;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
137;0001062993-21-012689;2021-12-10;2021-12-09;2021-12-10T18:11:01.000Z;;4;;;;6165;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
138;0001062993-21-012687;2021-12-10;2021-12-09;2021-12-10T18:10:13.000Z;;4;;;;10816;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
139;0001062993-21-012685;2021-12-10;2021-12-09;2021-12-10T18:09:21.000Z;;4;;;;6286;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
140;0001062993-21-012683;2021-12-10;2021-12-09;2021-12-10T18:08:27.000Z;;4;;;;6120;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
141;0001062993-21-012680;2021-12-10;2021-12-09;2021-12-10T18:07:49.000Z;;4;;;;6436;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
142;0001062993-21-012678;2021-12-10;2021-12-09;2021-12-10T18:06:59.000Z;;4;;;;6423;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
143;0001062993-21-012676;2021-12-10;2021-12-08;2021-12-10T18:05:57.000Z;;4;;;;4379;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
144;0001193125-21-354016;2021-12-10;;2021-12-10T16:33:00.000Z;33;S-8 POS;333-185757;211485808;;65918;0;0;d407795ds8pos.htm;S-8 POS
145;0001193125-21-353912;2021-12-10;;2021-12-10T16:01:36.000Z;33;S-3ASR;333-261590;211485230;;598427;0;0;d263361ds3asr.htm;S-3ASR
146;0001062993-21-012460;2021-12-08;2021-12-07;2021-12-08T17:59:22.000Z;;4;;;;6510;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
147;0001062993-21-011821;2021-11-30;2021-11-30;2021-11-30T18:22:10.000Z;;4;;;;4273;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
148;0001062993-21-011819;2021-11-30;2021-11-30;2021-11-30T18:21:05.000Z;;3;;;;3419;0;0;xslF345X02/form3.xml;INITIAL STATEMENT OF BENEFICIAL OWNERSHIP OF SECURITIES
149;0001062993-21-011817;2021-11-30;2021-11-29;2021-11-30T18:19:56.000Z;;4;;;;6979;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
150;0001062993-21-011815;2021-11-30;2021-11-29;2021-11-30T18:19:04.000Z;;4;;;;5746;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
151;0001062993-21-011813;2021-11-30;2021-11-29;2021-11-30T18:18:09.000Z;;4;;;;9605;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
152;0001062993-21-011811;2021-11-30;2021-11-29;2021-11-30T18:17:18.000Z;;4;;;;5071;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
153;0001062993-21-011809;2021-11-30;2021-11-29;2021-11-30T18:16:08.000Z;;4;;;;5064;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
154;0001062993-21-011807;2021-11-30;2021-11-29;2021-11-30T18:15:05.000Z;;4;;;;6163;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
155;0001062993-21-011805;2021-11-30;2021-11-29;2021-11-30T18:13:11.000Z;;4;;;;5855;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
156;0001062993-21-011803;2021-11-30;2021-11-29;2021-11-30T18:11:28.000Z;;4;;;;7069;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
157;0001062993-21-011801;2021-11-30;2021-11-29;2021-11-30T18:07:32.000Z;;4;;;;5379;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
158;0001062993-21-011799;2021-11-30;2021-11-29;2021-11-30T18:06:15.000Z;;4;;;;6158;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
159;0001193125-21-343711;2021-11-30;2021-11-30;2021-11-30T16:25:20.000Z;34;8-K;001-37845;211459985;5.07;276372;1;1;d205343d8k.htm;8-K
160;0001062993-21-011647;2021-11-24;2021-11-22;2021-11-24T18:02:23.000Z;;4;;;;32392;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
161;0001062993-21-010761;2021-11-12;2021-11-11;2021-11-12T18:03:25.000Z;;4;;;;5201;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
162;0001214659-21-011362;2021-11-10;;2021-11-09T18:22:04.000Z;34;PX14A6G;001-37845;211393647;;98816;0;0;j119211px14a6g.htm;
163;0001062993-21-010196;2021-11-03;2021-11-02;2021-11-03T18:13:01.000Z;;4;;;;4768;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
164;0001062993-21-010142;2021-11-02;2021-11-01;2021-11-02T18:03:55.000Z;;4;;;;4965;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
165;0001193125-21-313501;2021-10-29;;2021-10-29T17:00:58.000Z;34;DEFA14A;001-37845;211364076;;16173;0;0;d206106ddefa14a.htm;DEFA14A
166;0001214659-21-010936;2021-10-29;;2021-10-29T16:30:35.000Z;34;PX14A6G;001-37845;211363709;;78957;0;0;p1029213px14a6g.htm;
167;0001564590-21-051992;2021-10-26;2021-09-30;2021-10-26T16:11:30.000Z;34;10-Q;001-37845;211348546;;18484545;1;1;msft-10q_20210930.htm;10-Q
168;0001193125-21-307941;2021-10-26;2021-10-26;2021-10-26T16:04:14.000Z;34;8-K;001-37845;211348365;2.02,9.01;526920;1;1;d239488d8k.htm;8-K
169;0001214659-21-010686;2021-10-22;;2021-10-21T17:51:35.000Z;34;PX14A6G;001-37845;211338090;;23453;0;0;j1021215px14a6g.htm;PROPOSAL 2
170;0001214659-21-010685;2021-10-22;;2021-10-21T17:50:42.000Z;34;PX14A6G;001-37845;211338089;;25666;0;0;p1021215px14a6g.htm;PROPOSAL 1
171;0001062993-21-009695;2021-10-18;2021-10-15;2021-10-18T18:10:33.000Z;;4;;;;4273;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
172;0001193125-21-301148;2021-10-18;;2021-10-18T17:02:29.000Z;34;DEFA14A;001-37845;211328806;;1573722;0;0;d242867ddefa14a.htm;DEFA14A
173;0001193125-21-298762;2021-10-14;;2021-10-14T16:09:04.000Z;34;DEFA14A;001-37845;211323467;;1795818;0;0;d164534ddefa14a.htm;DEFA14A
174;0001193125-21-298757;2021-10-14;2021-11-30;2021-10-14T16:06:19.000Z;34;DEF 14A;001-37845;211323445;;21422674;0;0;d189481ddef14a.htm;DEF 14A
175;0001062993-21-008655;2021-09-15;2021-09-13;2021-09-15T18:09:14.000Z;;4;;;;4622;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
176;0001062993-21-008653;2021-09-15;2021-09-13;2021-09-15T18:08:19.000Z;;4;;;;4602;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
177;0001062993-21-008651;2021-09-15;2021-09-13;2021-09-15T18:07:04.000Z;;4;;;;4588;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
178;0001062993-21-008649;2021-09-15;2021-09-13;2021-09-15T18:05:58.000Z;;4;;;;4597;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
179;0001062993-21-008647;2021-09-15;2021-09-13;2021-09-15T18:04:42.000Z;;4;;;;4625;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
180;0001062993-21-008645;2021-09-15;2021-09-13;2021-09-15T18:03:24.000Z;;4;;;;4590;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
181;0001062993-21-008536;2021-09-13;2021-09-10;2021-09-13T18:05:14.000Z;;4;;;;4787;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
182;0001062993-21-008534;2021-09-13;2021-09-10;2021-09-13T18:03:54.000Z;;4;;;;6233;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
183;0001062993-21-008483;2021-09-10;2021-09-09;2021-09-10T18:24:03.000Z;;4;;;;6165;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
184;0001062993-21-008481;2021-09-10;2021-09-09;2021-09-10T18:22:56.000Z;;4;;;;10629;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
185;0001062993-21-008479;2021-09-10;2021-09-09;2021-09-10T18:21:08.000Z;;4;;;;6286;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
186;0001062993-21-008477;2021-09-10;2021-09-09;2021-09-10T18:18:55.000Z;;4;;;;6120;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
187;0001062993-21-008475;2021-09-10;2021-09-09;2021-09-10T18:17:49.000Z;;4;;;;6436;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
188;0001062993-21-008473;2021-09-10;2021-09-09;2021-09-10T18:14:34.000Z;;4;;;;6279;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
189;0001062993-21-008282;2021-09-03;2021-09-02;2021-09-03T18:18:33.000Z;;4;;;;6979;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
190;0001062993-21-008280;2021-09-03;2021-09-02;2021-09-03T18:16:52.000Z;;4;;;;5746;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
191;0001062993-21-008278;2021-09-03;2021-09-02;2021-09-03T18:14:44.000Z;;4;;;;9604;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
192;0001062993-21-008276;2021-09-03;2021-09-02;2021-09-03T18:13:39.000Z;;4;;;;5071;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
193;0001062993-21-008273;2021-09-03;2021-09-02;2021-09-03T18:11:14.000Z;;4;;;;5064;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
194;0001062993-21-008271;2021-09-03;2021-09-02;2021-09-03T18:10:19.000Z;;4;;;;6163;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
195;0001062993-21-008269;2021-09-03;2021-09-02;2021-09-03T18:09:34.000Z;;4;;;;5999;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
196;0001062993-21-008266;2021-09-03;2021-09-02;2021-09-03T18:08:36.000Z;;4;;;;6030;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
197;0001062993-21-008264;2021-09-03;2021-09-02;2021-09-03T18:07:40.000Z;;4;;;;5379;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
198;0001062993-21-008262;2021-09-03;2021-09-02;2021-09-03T18:06:53.000Z;;4;;;;6158;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
199;0001062993-21-008260;2021-09-03;2021-09-01;2021-09-03T18:05:42.000Z;;4;;;;4774;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
200;0001354457-21-001009;2021-09-03;;2021-09-03T16:58:34.000Z;34;25-NSE;000-14278;211237221;;2872;0;0;xslF25X02/primary_doc.xml;
201;0001062993-21-008137;2021-09-01;2021-08-31;2021-09-01T20:14:48.000Z;;4;;;;4550;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
202;0001062993-21-008135;2021-09-01;2021-08-30;2021-09-01T20:13:34.000Z;;4;;;;7496;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
203;0001062993-21-008133;2021-09-01;2021-08-30;2021-09-01T20:12:28.000Z;;4;;;;15008;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
204;0001062993-21-008131;2021-09-01;2021-08-30;2021-09-01T20:10:42.000Z;;4;;;;8896;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
205;0001062993-21-008129;2021-09-01;2021-08-30;2021-09-01T20:09:28.000Z;;4;;;;7323;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
206;0001062993-21-008127;2021-09-01;2021-08-30;2021-09-01T20:08:21.000Z;;4;;;;7512;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
207;0001062993-21-008125;2021-09-01;2021-08-30;2021-09-01T20:07:29.000Z;;4;;;;7538;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
208;0001062993-21-008123;2021-09-01;2021-08-30;2021-09-01T20:06:22.000Z;;4;;;;7330;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
209;0001564590-21-039151;2021-07-29;2021-06-30;2021-07-29T16:21:55.000Z;34;10-K;001-37845;211127769;;26907098;1;1;msft-10k_20210630.htm;10-K
210;0001193125-21-225746;2021-07-27;2021-07-27;2021-07-27T16:41:19.000Z;34;8-K;001-37845;211118065;2.02,9.01;672879;1;1;d200100d8k.htm;8-K
211;0001062993-21-006595;2021-07-16;2021-07-15;2021-07-16T18:01:33.000Z;;4;;;;4268;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
212;0001062993-21-006427;2021-07-09;2021-07-01;2021-07-09T19:33:05.000Z;;3;;;;5523;0;0;xslF345X02/form3.xml;INITIAL STATEMENT OF BENEFICIAL OWNERSHIP OF SECURITIES
213;0001193125-21-210827;2021-07-08;2021-07-08;2021-07-08T16:24:37.000Z;34;8-K;001-37845;211080440;8.01,9.01;203500;1;1;d158429d8k.htm;8-K
214;0001193125-21-198811;2021-06-24;2020-12-31;2021-06-24T17:07:00.000Z;34;11-K;001-37845;211043668;;149428;0;0;d181229d11k.htm;11-K
215;0001193125-21-198810;2021-06-24;2020-12-31;2021-06-24T17:06:11.000Z;34;11-K;001-37845;211043653;;2378341;0;0;d190267d11k.htm;11-K
216;0001193125-21-192783;2021-06-17;2021-06-16;2021-06-17T09:01:05.000Z;34;8-K;001-37845;211023459;8.01;193449;1;1;d176999d8k.htm;8-K
217;0001062993-21-005588;2021-06-11;2021-06-10;2021-06-11T18:10:12.000Z;;4;;;;6160;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
218;0001062993-21-005586;2021-06-11;2021-06-10;2021-06-11T18:09:11.000Z;;4;;;;10768;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
219;0001062993-21-005584;2021-06-11;2021-06-10;2021-06-11T18:08:04.000Z;;4;;;;6281;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
220;0001062993-21-005582;2021-06-11;2021-06-10;2021-06-11T18:07:02.000Z;;4;;;;6115;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
221;0001062993-21-005580;2021-06-11;2021-06-10;2021-06-11T18:06:08.000Z;;4;;;;6290;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
222;0001062993-21-005578;2021-06-11;2021-06-10;2021-06-11T18:03:18.000Z;;4;;;;6418;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
223;0001062993-21-005373;2021-06-03;2021-06-02;2021-06-03T18:22:21.000Z;;4;;;;6831;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
224;0001062993-21-005371;2021-06-03;2021-06-02;2021-06-03T18:20:32.000Z;;4;;;;5740;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
225;0001062993-21-005369;2021-06-03;2021-06-02;2021-06-03T18:19:22.000Z;;4;;;;12648;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
226;0001062993-21-005367;2021-06-03;2021-06-02;2021-06-03T18:09:54.000Z;;4;;;;5065;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
227;0001062993-21-005365;2021-06-03;2021-06-02;2021-06-03T18:08:36.000Z;;4;;;;5058;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
228;0001062993-21-005363;2021-06-03;2021-06-02;2021-06-03T18:07:17.000Z;;4;;;;6159;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
229;0001062993-21-005361;2021-06-03;2021-06-02;2021-06-03T18:05:29.000Z;;4;;;;5993;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
230;0001062993-21-005359;2021-06-03;2021-06-02;2021-06-03T18:04:28.000Z;;4;;;;6168;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
231;0001062993-21-005357;2021-06-03;2021-06-02;2021-06-03T18:02:31.000Z;;4;;;;5373;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
232;0001062993-21-005355;2021-06-03;2021-06-02;2021-06-03T18:01:18.000Z;;4;;;;6007;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
233;0001062993-21-005309;2021-06-02;2021-06-01;2021-06-02T18:00:24.000Z;;4;;;;4267;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
234;0001193125-21-174460;2021-05-27;;2021-05-27T09:31:04.000Z;34;SD;001-37845;21968953;;733610;0;0;d188313dsd.htm;SD
235;0001193125-21-167940;2021-05-20;2021-05-20;2021-05-20T17:15:35.000Z;34;8-K;001-37845;21945432;5.02;197532;1;1;d171596d8k.htm;8-K
236;0001062993-21-004612;2021-05-14;2021-05-12;2021-05-14T18:09:23.000Z;;4;;;;7083;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
237;0001062993-21-004402;2021-05-11;2021-05-10;2021-05-11T18:02:45.000Z;;4;;;;5947;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
238;0001062993-21-004325;2021-05-10;2021-05-07;2021-05-10T18:09:59.000Z;;4;;;;7865;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
239;0001062993-21-004323;2021-05-10;2021-05-04;2021-05-10T18:08:03.000Z;;4;;;;4367;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
240;0001564590-21-020891;2021-04-27;2021-03-31;2021-04-27T16:09:38.000Z;34;10-Q;001-37845;21859007;;22586167;1;1;msft-10q_20210331.htm;10-Q
241;0001193125-21-134213;2021-04-27;2021-04-27;2021-04-27T16:04:57.000Z;34;8-K;001-37845;21858893;2.02,9.01;616157;1;1;d179564d8k.htm;8-K
242;0001062993-21-003692;2021-04-16;2021-04-15;2021-04-16T18:27:51.000Z;;4;;;;4267;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
243;0001193125-21-112687;2021-04-12;2021-04-12;2021-04-12T10:51:09.000Z;34;8-K;001-37845;21819780;7.01,9.01;6222156;1;1;d171120d8k.htm;FORM 8-K
244;0001193125-21-089502;2021-03-22;2020-12-31;2021-03-22T16:03:01.000Z;34;11-K;001-37845;21761329;;54051;0;0;d181048d11k.htm;11-K
245;0001193125-21-084239;2021-03-17;2021-03-16;2021-03-17T17:23:06.000Z;34;8-K;001-37845;21751625;8.01,9.01;383697;1;1;d130687d8k.htm;8-K
246;0001062993-21-002698;2021-03-12;2021-03-11;2021-03-12T18:24:04.000Z;;4;;;;6289;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
247;0001062993-21-002695;2021-03-12;2021-03-11;2021-03-12T18:12:29.000Z;;4;;;;6159;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
248;0001062993-21-002693;2021-03-12;2021-03-11;2021-03-12T18:11:06.000Z;;4;;;;10767;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
249;0001062993-21-002691;2021-03-12;2021-03-11;2021-03-12T18:09:54.000Z;;4;;;;6424;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
250;0001062993-21-002689;2021-03-12;2021-03-11;2021-03-12T18:07:59.000Z;;4;;;;6258;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
251;0001062993-21-002686;2021-03-12;2021-03-11;2021-03-12T18:05:26.000Z;;4;;;;6417;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
252;0001062993-21-002684;2021-03-12;2021-03-09;2021-03-12T18:03:58.000Z;;4;;;;6117;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
253;0001062993-21-002647;2021-03-11;2021-03-10;2021-03-11T18:04:46.000Z;;4;;;;4205;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
254;9999999995-21-000839;2021-03-04;;2021-03-05T00:15:22.000Z;33;EFFECT;333-253138;21716385;S-4,,2021-03-04 16:00:00;1653;0;0;xslEFFECTX01/primary_doc.xml;
255;0001193125-21-069628;2021-03-04;;2021-03-04T16:48:58.000Z;33;424B3;333-253138;21714813;;650807;0;0;d30757d424b3.htm;424B3
256;0001062993-21-002325;2021-03-03;2021-03-01;2021-03-03T18:11:05.000Z;;4;;;;4257;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
257;0001062993-21-002323;2021-03-03;2021-03-01;2021-03-03T18:09:52.000Z;;4;;;;11980;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
258;0001062993-21-002321;2021-03-03;2021-01-15;2021-03-03T18:08:21.000Z;;4;;;;4267;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
259;0001062993-21-002319;2021-03-03;2021-03-01;2021-03-03T18:06:57.000Z;;4;;;;4258;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
260;0001062993-21-002317;2021-03-03;2021-03-01;2021-03-03T18:05:48.000Z;;4;;;;4272;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
261;0001062993-21-002315;2021-03-03;2021-03-01;2021-03-03T18:04:24.000Z;;4;;;;8939;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
262;0001062993-21-002313;2021-03-03;2021-03-01;2021-03-03T18:02:28.000Z;;4;;;;4301;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
263;0001193125-21-065764;2021-03-02;;2021-03-02T17:22:05.000Z;;CORRESP;;;;6710;0;0;filename1.htm;
264;0001193125-21-065751;2021-03-02;2021-03-02;2021-03-02T17:19:56.000Z;34;8-K;001-37845;21705207;8.01,9.01;332474;1;1;d336741d8k.htm;8-K
265;0001193125-21-065741;2021-03-02;;2021-03-02T17:17:57.000Z;33;S-4/A;333-253138;21705166;;910584;0;0;d30757ds4a.htm;AMENDMENT NO. 1 TO FORM S-4
266;0000000000-21-002084;2021-02-19;;2021-02-19T11:30:07.000Z;;UPLOAD;;;;40026;0;0;filename1.pdf;
